Ticker,Company,MS,MBI,MB,CNN,BS
CXO,Concho Resources Inc,True,True,True,True,True
CXP,Columbia Property Trust Inc,True,True,True,True,True
CXW,CoreCivic Inc,True,True,True,True,True
CY,Cypress Semiconductor Corp,False,True,True,False,True
CYAD,Celyad SA,False,True,True,True,True
CYAN,Cyanotech Corp,False,True,True,True,True
CYBE,CyberOptics Corp,False,True,True,True,True
CYBR,CyberArk Software Ltd,False,True,True,True,True
CYCC,Cyclacel Pharmaceuticals Inc,False,False,True,True,True
CYCN,Cyclerion Therapeutics Inc,False,True,True,True,True
CYD,China Yuchai International Ltd,True,True,True,True,True
CYH,Community Health Systems Inc,True,True,True,True,True
CYN,City National Corp,False,False,True,True,True
CYOU,Changyou.com Ltd,False,True,True,False,True
CYRX,CryoPort Inc,False,True,True,True,True
CYS,CYS Investments Inc,False,False,True,True,True
CYT,Cytec Industries Inc,False,False,True,False,True
CYTK,Cytokinetics Inc,False,True,True,True,True
CYTR,CytRx Corp,False,True,True,True,True
CZFC,Citizens First Corp,False,True,True,False,True
CZNC,Citizens & Northern Corp,False,True,True,True,True
CZR,Caesars Entertainment Corp,False,True,True,True,True
CZWI,Citizens Community Bancorp Inc,False,True,True,True,True
CZZ,Cosan Ltd,True,True,True,True,True
D,Dominion Energy Inc,True,True,True,True,True
DAC,Danaos Corp,True,True,True,True,True
DAEG,Daegis Inc,False,False,True,False,True
DAIO,Data I/O Corp,False,True,True,True,True
DAKT,Daktronics Inc,False,True,True,True,True
DAL,Delta Air Lines Inc,True,True,True,True,True
DAN,Dana Inc,True,True,True,True,True
DANOY,Danone SA,False,False,True,True,True
DAR,Darling Ingredients Inc,True,True,True,True,True
DARA,DARA Biosciences Inc,False,False,True,False,True
DARE,Dare Bioscience Inc,False,True,True,True,True
DAVA,Endava PLC,True,True,True,True,True
DB,Deutsche Bank AG,True,True,True,True,True
DBD,Diebold Nixdorf Inc,True,True,True,True,True
DBI,Designer Brands Inc,True,True,True,True,True
DBVT,DBV Technologies SA,False,True,True,True,True
DBX,Dropbox Inc,False,True,True,True,True
DCI,Donaldson Co Inc,True,True,True,True,True
DCIX,,False,False,True,False,True
DCO,Ducommun Inc,True,True,True,True,True
DCOM,Dime Community Bancshares Inc,False,True,True,True,True
DCT,DCT Industrial Trust Inc,False,False,True,False,True
DCTH,Delcath Systems Inc,False,True,True,True,True
DD,DuPont de Nemours Inc,True,True,True,True,True
DDD,3D Systems Corp,True,True,True,True,True
DDE,Dover Downs Gaming & Entertainment Inc,False,True,True,False,True
DDOG,Datadog Inc,False,True,True,True,True
DDS,Dillard's Inc,True,True,True,True,True
DE,Deere & Co,True,True,True,True,True
DEA,Easterly Government Properties Inc,True,True,True,True,True
DECK,Deckers Outdoor Corp,True,True,True,True,True
DEI,Douglas Emmett Inc,True,True,True,True,True
DEL,Deltic Timber Corp,False,False,True,False,True
DELL,Dell Technologies Inc,True,True,True,True,True
DENN,Denny's Corp,False,True,True,True,True
DEO,Diageo PLC,True,True,True,True,True
DERM,Dermira Inc,False,True,True,False,True
DESP,Despegar.com Corp,True,True,True,True,True
DEST,,False,True,True,False,True
DF,,False,True,True,True,True
DFFN,Diffusion Pharmaceuticals Inc,False,True,True,True,True
DFIN,Donnelley Financial Solutions Inc,True,True,True,True,True
DFRG,Del Frisco′s Restaurant Group Inc,False,True,True,False,True
DFS,Discover Financial Services,True,True,True,True,True
DG,Dollar General Corp,True,True,True,True,True
DGAS,Delta Natural Gas Co Inc,False,True,True,False,True
DGI,DigitalGlobe Inc,False,True,True,False,True
DGICA,Donegal Group Inc,False,True,True,True,True
DGICB,Donegal Group Inc,False,True,True,True,True
DGII,Digi International Inc,False,True,True,True,True
DGLY,Digital Ally Inc,False,True,True,True,True
DGX,Quest Diagnostics Inc,True,True,True,True,True
DHI,D.R. Horton Inc,True,True,True,True,True
DHIL,Diamond Hill Investment Group Inc,False,True,True,True,True
DHR,Danaher Corp,True,True,True,True,True
DHT,DHT Holdings Inc,True,True,True,True,True
DHX,DHI Group Inc,True,True,True,True,True
DHXM,,False,True,True,False,True
DIN,Dine Brands Global Inc,True,True,True,True,True
DIOD,Diodes Inc,False,True,True,True,True
DIS,The Walt Disney Co,True,True,True,True,True
DISCA,Discovery Inc,False,True,True,True,True
DISCB,Discovery Inc,False,True,True,True,True
DISCK,Discovery Inc,False,True,True,True,True
DISH,DISH Network Corp,False,True,True,True,True
DIT,Amcon Distributing Co,False,True,True,True,True
DJCO,Daily Journal Corp,False,True,True,True,True
DK,Delek US Holdings Inc,True,True,True,True,True
DKL,Delek Logistics Partners LP,True,True,True,True,True
DKS,Dick's Sporting Goods Inc,True,True,True,True,True
DL,China Distance Education Holdings Ltd,True,True,True,True,True
DLA,Delta Apparel Inc,False,True,True,True,True
DLB,Dolby Laboratories Inc,True,True,True,True,True
DLHC,DLH Holdings Corp,False,True,True,True,True
DLMAF,Dollarama Inc,False,False,True,True,True
DLNG,Dynagas LNG Partners LP,True,True,True,True,True
DLPH,Delphi Technologies PLC,True,True,True,True,True
DLR,Digital Realty Trust Inc,True,True,True,True,True
DLTH,Duluth Holdings Inc,False,True,True,True,True
DLTR,Dollar Tree Inc,False,True,True,True,True
DLX,Deluxe Corp,True,True,True,True,True
DMLP,Dorchester Minerals LP,False,True,True,True,True
DMND,Diamond Foods Inc,False,False,True,True,True
DMPI,DelMar Pharmaceuticals Inc,False,True,True,True,True
DMRC,Digimarc Corp,False,True,True,True,True
DMTX,Dimension Therapeutics Inc,False,True,True,False,True
DNB,Dun & Bradstreet Corp,False,True,True,False,True
DNBF,DNB Financial Corp,False,True,True,False,True
DNJR,Golden Bull Ltd,False,True,True,True,True
DNKN,Dunkin' Brands Group Inc,False,True,True,True,True
DNN,Denison Mines Corp,False,True,True,True,True
DNOW,NOW Inc,True,True,True,True,True
DNR,Denbury Resources Inc,True,True,True,True,True
DO,Diamond Offshore Drilling Inc,True,True,True,True,True
DOC,Physicians Realty Trust,True,True,True,True,True
DOCU,DocuSign Inc,False,True,True,True,True
DOOR,Masonite International Corp,True,True,True,True,True
DORM,Dorman Products Inc,False,True,True,True,True
DOV,Dover Corp,True,True,True,True,True
DOW,Dow Inc,True,True,True,True,True
DOX,Amdocs Ltd,False,True,True,True,True
DPLO,Diplomat Pharmacy Inc,False,True,True,False,True
DPW,DPW Holdings Inc,False,False,True,True,True
DPZ,Domino's Pizza Inc,True,True,True,True,True
DQ,Daqo New Energy Corp,True,True,True,True,True
DRAD,Digirad Corp,False,True,True,True,True
DRD,DRDGold Ltd,True,True,True,True,True
DRE,Duke Realty Corp,True,True,True,True,True
DRH,Diamondrock Hospitality Co,True,True,True,True,True
DRI,Darden Restaurants Inc,True,True,True,True,True
DRII,Diamond Resorts International Inc,False,False,True,False,True
DRIO,DarioHealth Corp,False,False,True,True,True
DRNA,Dicerna Pharmaceuticals Inc,False,True,True,True,True
DRQ,Dril-Quip Inc,True,True,True,True,True
DRRX,Durect Corp,False,True,True,True,True
DRYS,DryShips Inc,False,True,True,False,True
DS,Drive Shack Inc,True,True,True,True,True
DSCI,Derma Sciences Inc,False,True,True,False,True
DSGX,The Descartes Systems Group Inc,False,True,True,True,True
DSKE,Daseke Inc,False,True,True,True,True
DSPG,DSP Group Inc,False,True,True,True,True
DSS,Document Security Systems Inc,False,True,True,True,True
DST,DST Systems Inc,False,False,True,False,True
DSWL,Deswell Industries Inc,False,True,True,True,True
DSX,Diana Shipping Inc,True,True,True,True,True
DT,Dynatrace Inc,True,True,True,True,True
DTE,DTE Energy Co,True,True,True,True,True
DTEA,DAVIDsTEA Inc,False,True,True,True,True
DTRM,Determine Inc,False,True,True,False,True
DTSI,DTS Inc,False,False,True,False,True
DUK,Duke Energy Corp,True,True,True,True,True
DUKH,,False,False,False,True,True
DVA,DaVita Inc,True,True,True,True,True
DVAX,Dynavax Technologies Corp,False,True,True,True,True
DVCR,Diversicare Healthcare Services Inc,False,True,True,True,True
DVD,Dover Motorsports Inc,True,True,True,True,True
DVDCY,Davide Campari-Milano SpA,False,False,True,True,True
DVN,Devon Energy Corp,True,True,True,True,True
DWCH,Datawatch Corp,False,True,True,False,True
DWRE,Demandware Inc,False,False,True,False,True
DWSN,Dawson Geophysical Co,False,True,True,True,True
DX,Dynex Capital Inc,True,True,True,True,True
DXC,DXC Technology Co,True,True,True,True,True
DXCM,DexCom Inc,False,True,True,True,True
DXF,Dunxin Financial Holdings Ltd,False,True,False,True,True
DXLG,Destination XL Group Inc,False,True,True,True,True
DXPE,DXP Enterprises Inc,False,True,True,True,True
DXR,Daxor Corp,False,True,True,True,True
DXYN,The Dixie Group Inc,False,True,True,True,True
DY,Dycom Industries Inc,True,True,True,True,True
DYAX,Dyax Corp,False,False,True,False,True
DYN,Dynegy Inc,False,False,True,True,True
DYNT,Dynatronics Corp,False,True,True,True,True
DYSL,Dynasil Corp of America,False,False,True,True,True
DZSI,DASAN Zhone Solutions Inc,False,True,True,True,True
E,Eni SpA,True,True,True,True,True
EA,Electronic Arts Inc,False,True,True,True,True
EADSY,Airbus SE,False,False,True,True,True
EAF,GrafTech International Ltd,True,True,True,True,True
EARN,Ellington Residential Mortgage REIT,True,True,True,True,True
EARS,Auris Medical Holding Ltd,False,True,True,True,True
EAT,Brinker International Inc,True,True,True,True,True
EB,Eventbrite Inc,True,True,True,True,True
EBAY,eBay Inc,False,True,True,True,True
EBF,Ennis Inc,True,True,True,True,True
EBIX,Ebix Inc,False,True,True,True,True
EBMT,Eagle Bancorp Montana Inc,False,True,True,True,True
EBR,Centrais Eletricas Brasileiras SA,True,True,,True,True
EBS,Emergent BioSolutions Inc,True,True,True,True,True
EBSB,Meridian Bancorp Inc,False,True,True,True,True
EBTC,Enterprise Bancorp Inc,False,True,True,True,True
EC,Ecopetrol SA,True,True,True,True,True
ECHO,Echo Global Logistics Inc,False,True,True,True,True
ECL,Ecolab Inc,True,True,True,True,True
ECOL,US Ecology Inc,False,False,True,True,True
ECOM,ChannelAdvisor Corp,True,True,True,True,True
ECPG,Encore Capital Group Inc,False,True,True,True,True
ECTE,Echo Therapeutics Inc,False,True,True,True,True
ECYT,Endocyte Inc,False,True,True,False,True
ED,Consolidated Edison Inc,True,True,True,True,True
EDAP,Edap TMS SA,False,True,True,True,True
EDE,Empire District Electric Co,False,False,True,True,True
EDGW,Edgewater Technology Inc,False,True,True,False,True
EDIT,Editas Medicine Inc,False,True,True,True,True
EDN,Empresa Distribuidora y Comercializadora Norte SA,True,True,True,True,True
EDPFY,EDP - Energias de Portugal SA,False,False,True,True,True
EDRVF,EDP Renovaveis SA,False,False,True,True,True
EDRVY,EDP Renovaveis SA,False,True,False,True,True
EDRY,EuroDry Ltd,False,True,True,True,True
EDU,New Oriental Education & Technology Group Inc,True,True,True,True,True
EDUC,Educational Development Corp,False,True,True,True,True
EE,El Paso Electric Co,True,True,True,True,True
EEFT,Euronet Worldwide Inc,False,True,True,True,True
EEI,Ecology and Environment Inc,False,True,True,False,True
EEP,Enbridge Energy Partners LP,False,True,True,False,True
EEX,Emerald Holding Inc,True,False,True,True,True
EFC,Ellington Financial Inc,True,True,True,True,True
EFII,Electronics for Imaging Inc,False,True,True,False,True
EFOI,Energy Focus Inc,False,True,True,True,True
EFSC,Enterprise Financial Services Corp,False,True,True,True,True
EFX,Equifax Inc,True,True,True,True,True
EGAN,eGain Corp,False,True,True,True,True
EGAS,Gas Natural Inc,False,False,True,False,True
EGBN,Eagle Bancorp Inc,False,True,True,True,True
EGHT,8x8 Inc,True,True,True,True,True
EGL,Engility Holdings Inc,False,True,True,False,True
EGLE,Eagle Bulk Shipping Inc,False,True,True,True,True
EGN,Energen Corp,False,True,True,True,True
EGO,Eldorado Gold Corp,True,True,True,True,True
EGOV,NIC Inc,False,True,True,True,True
EGP,EastGroup Properties Inc,True,True,True,True,True
EGRX,Eagle Pharmaceuticals Inc,False,True,True,True,True
EGT,Entertainment Gaming Asia Inc,False,True,True,False,True
EGY,VAALCO Energy Inc,True,True,True,True,True
EHC,Encompass Health Corp,True,True,True,True,True
EHTH,eHealth Inc,False,True,True,True,True
EIG,Employers Holdings Inc,True,True,True,True,True
EIGI,Endurance International Group Holdings Inc,False,True,True,True,True
EIX,Edison International,True,True,True,True,True
EKSO,Ekso Bionics Holdings Inc,False,False,True,True,True
EL,The Estee Lauder Companies Inc,True,True,True,True,True
ELAN,Elanco Animal Health Inc,True,True,True,True,True
ELF,e.l.f. Beauty Inc,True,True,True,True,True
ELGX,Endologix Inc,False,True,True,True,True
ELLO,Ellomay Capital Ltd,False,True,True,True,True
ELNK,EarthLink Holdings Corp,False,False,True,True,True
ELON,Echelon Corp,False,False,True,False,True
ELP,Cia Paranaense De Energia Copel,True,True,True,True,True
ELRC,Electro Rent Corp,False,False,True,False,True
ELS,Equity Lifestyle Properties Inc,True,True,True,True,True
ELSE,Electro-Sensors Inc,False,True,True,True,True
ELTK,Eltek Ltd,False,True,True,True,True
ELUXF,Electrolux AB,False,False,False,True,True
ELUXY,Electrolux AB,False,False,True,True,True
ELVT,Elevate Credit Inc,True,True,True,True,True
ELY,Callaway Golf Co,True,True,True,True,True
EMAN,eMagin Corp,False,True,True,True,True
EMCF,Emclaire Financial Corp,False,True,True,True,True
EMCI,EMC Insurance Group Inc,False,True,True,False,True
EME,EMCOR Group Inc,True,True,True,True,True
EMIS,Emisphere Technologies Inc,False,True,True,True,True
EMITF,Elbit Imaging Ltd,False,True,True,True,True
EMKR,EMCORE Corp,False,True,True,True,True
EML,The Eastern Co,False,True,True,True,True
EMMS,Emmis Communications Corp,False,True,True,True,True
EMN,Eastman Chemical Co,True,True,True,True,True
EMR,Emerson Electric Co,True,True,True,True,True
EMX,EMX Royalty Corp,False,True,True,True,True
ENB,Enbridge Inc,True,True,True,True,True
ENBL,Enable Midstream Partners LP,True,True,True,True,True
ENCR,Ener-Core Inc,False,False,True,True,True
ENDP,Endo International PLC,False,True,True,True,True
ENFC,Entegra Financial Corp,False,True,True,False,True
ENG,ENGlobal Corp,False,True,True,True,True
ENH,Endurance Specialty Holdings Ltd,False,True,True,False,True
ENIA,Enel Americas SA,True,True,True,True,True
ENIC,Enel Chile SA,True,True,True,True,True
ENLC,EnLink Midstream LLC,True,True,True,True,True
ENLK,EnLink Midstream Partners LP,False,True,True,False,True
ENPH,Enphase Energy Inc,False,True,True,True,True
ENR,Energizer Holdings Inc,True,True,True,True,True
ENS,EnerSys,True,True,True,True,True
ENSG,Ensign Group Inc,False,True,True,True,True
ENSV,Enservco Corp,False,True,True,True,True
ENT,Global Eagle Entertainment Inc,False,False,True,True,True
ENTA,Enanta Pharmaceuticals Inc,False,True,True,True,True
ENTG,Entegris Inc,False,True,True,True,True
ENTX,Entera Bio Ltd,False,True,True,True,True
ENV,Envestnet Inc,True,True,True,True,True
ENVA,Enova International Inc,True,True,True,True,True
ENVI,Envivio Inc,False,False,True,True,True
ENZ,Enzo Biochem Inc,True,True,True,True,True
ENZN,Enzon Pharmaceuticals Inc,False,True,True,True,True
EOG,EOG Resources Inc,True,True,True,True,True
EPAM,EPAM Systems Inc,True,True,True,True,True
EPAX,Ambassadors Group Inc,False,False,True,False,True
EPAY,Bottomline Technologies Inc,False,True,True,True,True
EPC,Edgewell Personal Care Co,True,True,True,True,True
EPD,Enterprise Products Partners LP,True,True,True,True,True
EPIQ,Epiq Systems Inc,False,False,True,True,True
EPIX,ESSA Pharma Inc,False,True,True,True,True
EPM,Evolution Petroleum Corp,False,True,True,True,True
EPR,EPR Properties,True,True,True,True,True
EPZM,Epizyme Inc,False,True,True,True,True
EQBK,Equity Bancshares Inc,False,True,True,True,True
EQC,Equity Commonwealth,True,True,True,True,True
EQFN,Equitable Financial Corp,False,True,True,True,True
EQGP,EQGP Holdings LP,False,True,True,False,True
EQIX,Equinix Inc,False,True,True,True,True
EQM,EQM Midstream Partners LP,True,True,True,True,True
EQNR,Equinor ASA,True,True,True,True,True
EQR,Equity Residential,True,True,True,True,True
EQT,EQT Corp,True,True,True,True,True
EQY,Equity One Inc,False,False,True,False,True
ERA,Era Group Inc,True,True,True,True,True
ERF,Enerplus Corp,True,True,True,True,True
ERIC,Telefonaktiebolaget L M Ericsson,False,True,True,True,True
ERIE,Erie Indemnity Co,False,True,True,True,True
ERII,Energy Recovery Inc,False,True,True,True,True
ERJ,Embraer SA,True,True,True,True,True
EROC,Eagle Rock Energy Partners LP,False,False,True,False,True
ERS,Empire Resources Inc,False,True,True,False,True
ERYP,Erytech Pharma SA,False,True,True,True,True
ES,Eversource Energy,True,True,True,True,True
ESBA,Empire State Realty OP LP,False,True,True,True,True
ESCA,Escalade Inc,False,True,True,True,True
ESE,ESCO Technologies Inc,True,True,True,True,True
ESEA,Euroseas Ltd,False,False,True,True,True
ESES,Eco-Stim Energy Solutions Inc,False,True,True,False,True
ESGR,Enstar Group Ltd,False,True,True,True,True
ESIO,Electro Scientific Industries Inc,False,True,True,False,True
ESLOY,Essilorluxottica,False,False,True,True,True
ESLT,Elbit Systems Ltd,False,True,True,True,True
ESMC,Escalon Medical Corp,False,True,True,True,True
ESND,Essendant Inc,False,True,True,False,True
ESNT,Essent Group Ltd,True,True,True,True,True
ESP,Espey Manufacturing & Electronics Corp,False,True,True,True,True
ESRT,Empire State Realty Trust Inc,True,True,True,True,True
ESS,Essex Property Trust Inc,True,True,True,True,True
ESSA,ESSA Bancorp Inc,False,True,True,True,True
ESSYY,Essity AB,False,False,True,False,True
ESTC,Elastic NV,True,True,True,True,True
ESTE,Earthstone Energy Inc,True,True,True,True,True
ESXB,Community Bankers Trust Corp,False,True,True,True,True
ET,Energy Transfer LP,True,True,True,True,True
ETFC,E*TRADE Financial Corp,False,True,True,True,True
ETH,Ethan Allen Interiors Inc,True,True,True,True,True
ETM,Entercom Communications Corp,True,True,True,True,True
ETN,Eaton Corp PLC,True,True,True,True,True
ETP,Energy Transfer Operating LP,False,True,True,True,True
ETR,Entergy Corp,True,True,,True,True
ETSY,Etsy Inc,False,True,True,True,True
EURN,Euronav NV,True,True,True,True,True
EV,Eaton Vance Corp,True,True,True,True,True
EVA,Enviva Partners LP,True,True,True,True,True
EVBN,Evans Bancorp Inc,False,True,True,True,True
EVBS,Eastern Virginia Bankshares Inc,False,True,True,False,True
EVC,Entravision Communications Corp,True,True,True,True,True
EVDY,Everyday Health Inc,False,False,True,False,True
EVER,EverQuote Inc,False,True,True,True,True
EVGN,Evogene Ltd,False,True,True,True,True
EVH,Evolent Health Inc,True,True,True,True,True
EVHC,Envision Healthcare Corp,False,False,True,False,True
EVI,EVI Industries Inc,False,True,True,True,True
EVK,Ever-Glory International Group Inc,False,True,True,True,True
EVOL,Evolving Systems Inc,False,True,True,True,True
EVR,Evercore Inc,True,True,True,True,True
EVRG,Evergy Inc,True,True,True,True,True
EVRI,Everi Holdings Inc,True,True,True,True,True
EVTC,Evertec Inc,True,True,True,True,True
EW,Edwards Lifesciences Corp,True,True,True,True,True
EWBC,East West Bancorp Inc,False,True,True,True,True
EXAC,Exactech Inc,False,False,True,True,True
EXAM,ExamWorks Group Inc,False,False,True,False,True
EXAR,Exar Corp,False,True,True,False,True
EXAS,Exact Sciences Corp,False,True,True,True,True
EXC,Exelon Corp,False,True,True,True,True
EXEL,Exelixis Inc,False,True,True,True,True
EXFO,EXFO Inc,False,True,True,True,True
EXK,Endeavour Silver Corp,True,True,True,True,True
EXLS,ExlService Holdings Inc,False,True,True,True,True
EXP,Eagle Materials Inc,True,True,True,True,True
EXPD,Expeditors International of Washington Inc,False,True,True,True,True
EXPE,Expedia Group Inc,False,True,True,True,True
EXPO,Exponent Inc,False,True,True,True,True
EXPR,"Express, Inc.",True,True,True,True,True
EXR,Extra Space Storage Inc,True,True,True,True,True
EXTN,Exterran Corp,True,True,True,False,True
EXTR,Extreme Networks Inc,False,True,True,True,True
EYEG,Eyegate Pharmaceuticals Inc,False,False,True,True,True
EYES,Second Sight Medical Products Inc,False,False,True,True,True
EZPW,EZCORP Inc,False,True,True,True,True
F,Ford Motor Co,True,True,True,True,True
FAF,First American Financial Corp,True,True,True,True,True
FALC,FalconStor Software Inc,False,True,True,True,True
FAMI,Farmmi Inc,False,True,True,True,True
FANG,Diamondback Energy Inc,False,True,True,True,True
FANH,Fanhua Inc,False,True,True,True,True
FANUY,Fanuc Corp,False,False,True,True,True
FARM,Farmer Bros Co,False,True,True,True,True
FARO,Faro Technologies Inc,False,True,True,True,True
FAST,Fastenal Co,False,True,True,True,True
FATE,Fate Therapeutics Inc,False,True,True,True,True
FB,Facebook Inc,False,True,True,True,True
FBC,Flagstar Bancorp Inc,True,True,True,True,True
FBHS,Fortune Brands Home & Security Inc,True,True,True,True,True
FBIO,Fortress Biotech Inc,False,True,True,True,True
FBIZ,First Business Financial Services Inc,False,True,True,True,True
FBK,FB Financial Corp,True,True,True,True,True
FBM,Foundation Building Materials Inc,True,True,True,True,True
FBMS,First Bancshares Inc,False,True,True,True,True
FBNC,First Bancorp,False,True,True,True,True
FBNK,First Connecticut Bancorp Inc,False,False,True,True,True
FBNK,Facebank Group Inc,False,False,True,True,True
FBP,First BanCorp,True,True,True,True,True
FBRC,FBR & Co,False,True,True,False,True
FBSS,Fauquier Bankshares Inc,False,True,True,True,True
FC,Franklin Covey Co,True,True,True,True,True
FCAP,First Capital Inc,False,True,True,True,True
FCAU,Fiat Chrysler Automobiles NV,True,True,True,True,True
FCB,FCB Financial Holdings Inc,False,True,True,False,True
FCBC,First Community Bankshares Inc,False,True,True,True,True
FCCO,First Community Corp,False,True,True,True,True
FCCY,1st Constitution Bancorp,False,True,True,True,True
FCE.A,Forest City Realty Trust Inc,False,False,True,False,True
FCEL,FuelCell Energy Inc,False,True,True,True,True
FCF,First Commonwealth Financial Corp,True,True,True,True,True
FCFP,First Community Financial Partners Inc,False,True,True,False,True
FCFS,FirstCash Inc,False,True,True,True,True
FCH,FelCor Lodging Trust Inc,False,False,True,True,True
FCLF,First Clover Leaf Financial Corp,False,False,True,False,True
FCN,FTI Consulting Inc,True,True,True,True,True
FCNCA,First Citizens BancShares Inc,False,True,True,True,True
FCPT,Four Corners Property Trust Inc,True,True,True,True,True
FCS,Fairchild Semiconductor International Inc,False,False,True,False,True
FCSC,Fibrocell Science Inc,False,True,True,False,True
FCTY,1st Century Bancshrs Inc,False,False,True,False,True
FCVA,First Capital Bancorp Inc,False,False,True,False,True
FCX,Freeport-McMoRan Inc,True,True,True,True,True
FDEF,First Defiance Financial Corp,False,True,True,True,True
FDML,Federal-Mogul Holdings Corp,False,False,True,False,True
FDP,Fresh Del Monte Produce Inc,True,True,True,True,True
FDS,FactSet Research Systems Inc,True,True,True,True,True
FDX,FedEx Corp,True,True,True,True,True
FE,FirstEnergy Corp,True,True,True,True,True
FEDU,Four Seasons Education (Cayman) Inc,True,True,True,True,True
FEIM,Frequency Electronics Inc,False,True,True,True,True
FELE,Franklin Electric Co Inc,False,True,True,True,True
FELP,,False,True,True,False,True
FENG,Phoenix New Media Ltd,True,True,True,True,True
FET,Forum Energy Technologies Inc,True,True,True,True,True
FEYE,FireEye Inc,False,True,True,True,True
FF,FutureFuel Corp,True,True,True,True,True
FFBC,First Financial Bancorp,False,True,True,True,True
FFG,FBL Financial Group Inc,True,True,True,True,True
FFHL,Fuwei Films (Holdings) Co Ltd,False,True,True,True,True
FFIC,Flushing Financial Corp,False,True,True,True,True
FFIN,First Financial Bankshares Inc,False,True,True,True,True
FFIV,F5 Networks Inc,False,True,True,True,True
FFKT,Farmers Capital Bank Corp,False,False,True,False,True
FFNW,First Financial Northwest Inc,False,True,True,True,True
FFWM,First Foundation Inc,False,True,True,True,True
FGBI,First Guaranty Bancshares Inc,False,True,True,True,True
FGEN,FibroGen Inc,False,True,True,True,True
FGL,Fidelity & Guaranty Life,False,False,True,False,True
FGP,,False,True,True,False,True
FHB,First Hawaiian Inc,False,True,True,True,True
FHN,First Horizon National Corp,True,True,True,True,True
FI,Frank's International NV,True,True,True,True,True
FIBK,First Interstate BancSystem Inc,False,True,True,True,True
FICO,Fair Isaac Corp,True,True,True,True,True
FIG,Fortress Investment Group LLC,False,False,True,False,True
FINV,FinVolution Group,True,True,True,True,True
FIS,Fidelity National Information Services Inc,True,True,True,True,True
FISI,Financial Institutions Inc,False,True,True,True,True
FISV,Fiserv Inc,False,True,True,True,True
FIT,Fitbit Inc,True,True,True,True,True
FITB,Fifth Third Bancorp,False,True,True,True,True
FIVE,Five Below Inc,False,True,True,True,True
FIVN,Five9 Inc,False,True,True,True,True
FIX,Comfort Systems USA Inc,True,True,True,True,True
FIZZ,National Beverage Corp,False,True,True,True,True
FL,Foot Locker Inc,True,True,True,True,True
FLDM,Fluidigm Corp,False,True,True,True,True
FLEX,Flex Ltd,False,True,True,True,True
FLGT,Fulgent Genetics Inc,False,True,True,True,True
FLIC,First of Long Island Corp,False,True,True,True,True
FLIR,FLIR Systems Inc,False,True,True,True,True
FLL,Full House Resorts Inc,False,True,True,True,True
FLMN,Falcon Minerals Corp,False,True,True,True,True
FLO,Flowers Foods Inc,True,True,True,True,True
FLOW,SPX FLOW Inc,True,True,True,True,True
FLR,Fluor Corp,True,True,True,True,True
FLS,Flowserve Corp,True,True,True,True,True
FLT,Fleetcor Technologies Inc,True,True,True,True,True
FLWS,1-800-Flowers.com Inc,False,True,True,True,True
FLXN,Flexion Therapeutics Inc,False,True,True,True,True
FLXS,Flexsteel Industries Inc,False,True,True,True,True
FLY,Fly Leasing Ltd,True,True,True,True,True
FMBH,First Mid Bancshares Inc,False,True,True,True,True
FMBI,First Midwest Bancorp Inc,False,True,True,True,True
FMC,FMC Corp,True,True,True,True,True
FMER,FirstMerit Corp,False,False,True,False,True
FMI,Foundation Medicine Inc,False,True,True,False,True
FMNB,Farmers National Banc Corp,False,True,True,True,True
FMS,Fresenius Medical Care AG & Co. KGaA,True,True,True,True,True
FMX,Fomento Economico Mexicano SAB de CV,True,True,True,True,True
FN,Fabrinet,True,True,True,True,True
FNB,F N B Corp,True,True,True,True,True
FND,Floor & Decor Holdings Inc,True,True,True,True,True
FNF,Fidelity National Financial Inc,True,True,True,True,True
FNFG,First Niagara Financial Group Inc,False,False,True,False,True
FNFV,Fidelity National Financial Inc,False,True,False,False,True
FNGN,Financial Engines Inc,False,False,True,False,True
FNHC,FedNat Holding Co,False,True,True,True,True
FNJN,Finjan Holdings Inc,False,True,True,True,True
FNKO,Funko Inc,False,True,True,True,True
FNLC,First Bancorp Inc,False,True,True,True,True
FNSR,Finisar Corp,False,True,True,False,True
FNV,Franco-Nevada Corp,True,True,True,True,True
FNWB,First Northwest Bancorp,False,True,True,True,True
FOE,Ferro Corp,True,True,True,True,True
FOGO,Fogo de Chao Inc,False,False,True,False,True
FOLD,Amicus Therapeutics Inc,False,True,True,True,True
FOMX,Foamix Pharmaceuticals Ltd,False,True,True,False,True
FONR,Fonar Corp,False,True,True,True,True
FOR,Forestar Group Inc,True,True,True,True,True
FORD,Forward Industries Inc,False,True,True,True,True
FORK,Fuling Global Inc,False,True,True,True,True
FORM,FormFactor Inc,False,True,True,True,True
FORR,Forrester Research Inc,False,True,True,True,True
FORTY,Formula Systems (1985) Ltd,False,True,True,True,True
FOSL,Fossil Group Inc,False,True,True,True,True
FOX,Fox Corp,False,True,True,True,True
FOXF,Fox Factory Holding Corp,False,True,True,True,True
FPAY,FlexShopper Inc,False,True,True,True,True
FPH,Five Point Holdings LLC,True,True,True,True,True
FPI,Farmland Partners Inc,True,True,True,True,True
FPO,First Potomac Realty Trust,False,True,True,False,True
FPRX,Five Prime Therapeutics Inc,False,True,True,True,True
FR,First Industrial Realty Trust Inc,True,True,True,True,True
FRAC,,False,True,True,False,True
FRAN,Francescas Holdings Corp,False,True,True,True,True
