Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,17.0,2.0,0.5,2.0,0.0,0.0,1.0,0.25,0
2011,37.0,4.0,1.0,6.0,153.0,25.5,11.0,2.75,99
2012,34.0,4.0,1.0,7.0,120.0,17.14,5.0,1.25,0
2013,34.0,6.0,1.5,7.0,99.0,14.14,5.0,1.25,49
2014,35.0,5.0,1.25,8.0,112.0,14.0,4.0,1.0,-16
2015,34.0,5.0,1.25,9.0,110.0,12.22,4.0,1.0,0
2016,32.0,4.0,1.0,6.0,149.0,24.83,5.0,1.25,-20
2017,33.0,2.0,0.5,6.0,155.0,25.83,5.0,1.25,-50
2018,33.0,4.0,1.0,5.0,95.0,19.0,8.0,2.0,99
2019,32.0,4.0,1.0,4.0,62.0,15.5,6.0,1.5,0
