Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2011,70.0,3.0,0.75,11.0,21.0,1.91,4.0,1.0,197
2012,57.0,3.0,0.75,11.0,20.0,1.82,4.0,1.0,0
2013,62.0,3.0,0.75,11.0,26.0,2.36,1.0,0.25,0
2014,74.0,3.0,0.75,13.0,38.0,2.92,-7.0,-1.75,0
2015,66.0,5.0,0.71,13.0,38.0,2.92,5.0,0.71,66
2016,57.0,6.0,0.85,14.0,46.0,3.29,-2.0,-0.29,19
2017,60.0,7.0,1.0,16.0,60.0,3.75,-6.0,-0.86,16
2018,62.0,7.0,1.0,17.0,69.0,4.06,-8.0,-1.14,0
2019,66.0,8.0,0.99,18.0,102.0,5.67,-5.0,-0.63,14
2020,64.0,10.0,1.24,20.0,112.0,5.6,-2.0,-0.25,24
