Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,512.0,4.0,0.4,11.0,160.0,14.55,-59.0,-5.9,0
2012,536.0,4.0,0.32,10.0,132.0,13.2,35.0,2.92,0
2013,481.0,3.0,0.38,8.0,117.0,14.63,10.0,1.25,-25
2014,581.0,2.0,0.22,11.0,210.0,19.09,-97.0,-10.78,-33
2015,520.0,4.0,0.36,9.0,146.0,16.22,58.0,5.27,99
2016,457.0,4.0,0.44,8.0,121.0,15.13,22.0,2.44,0
