Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2015,4.0,-23.0,-1.92,-23.0,-17.0,-0.0,-25.0,-2.08,0
2016,5.0,-30.0,-2.31,-29.0,-6.0,-0.0,-29.0,-2.23,-30
2017,6.0,-23.0,-1.15,-22.0,0.0,0.0,-23.0,-1.15,23
2018,4.0,-20.0,-0.53,-19.0,-2.0,-0.0,-16.0,-0.44,13
2019,4.0,-18.0,-5.98,-16.0,0.0,0.0,-15.0,-5.0,9
