Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,5.0,-5.0,-0.15,-5.0,-10.0,-0.0,-6.0,-0.18,0
2012,5.0,-7.0,-0.14,-7.0,-4.0,-0.0,-8.0,-0.17,-40
2013,6.0,-5.0,-0.1,-5.0,-9.0,-0.0,-8.0,-0.15,28
2014,10.0,-7.0,-0.11,-7.0,-5.0,-0.0,-5.0,-0.08,-40
2015,6.0,-11.0,-2.2,-11.0,-9.0,-0.0,-12.0,-2.4,-57
2016,8.0,-8.0,-1.0,-8.0,-2.0,-0.0,-10.0,-1.25,27
2017,13.0,-6.0,-0.6,-6.0,-3.0,-0.0,-7.0,-0.7,24
2018,19.0,-4.0,-0.36,-2.0,-1.0,-0.0,-4.0,-0.36,33
2019,25.0,0.0,0.0,2.0,1.0,0.5,0.0,0.0,100
2020,29.0,0.0,-0.93,2.0,-3.0,-0.0,0.0,0.0,-100
