Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,10.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0
2011,21.0,4.0,4.0,4.0,8.0,2.0,4.0,4.0,99
2012,24.0,4.0,4.0,8.0,-15.0,-0.0,3.0,3.0,0
2013,24.0,4.0,2.0,8.0,1.0,0.13,3.0,1.5,0
2014,25.0,4.0,2.0,9.0,4.0,0.44,1.0,0.5,0
2015,27.0,4.0,2.0,8.0,22.0,2.75,2.0,1.0,0
2016,28.0,4.0,2.0,8.0,46.0,5.75,2.0,1.0,0
2017,40.0,8.0,2.68,13.0,64.0,4.92,9.0,3.0,99
2018,42.0,11.0,3.66,15.0,-9.0,-0.0,8.0,2.67,37
2019,44.0,12.0,2.0,15.0,-18.0,-0.0,8.0,1.33,8
