Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,2.0,-2.0,-0.5,2.0,0.0,0.0,0.0,0.0,0
2011,2.0,-1.0,0.15,0.0,27.0,0.0,2.0,-0.33,49
2012,0.0,4.0,0.36,-4.0,-1.0,-0.0,6.0,0.55,504
2013,11.0,7.0,1.4,-4.0,-1.0,-0.0,2.0,0.4,74
2014,3.0,2.0,0.4,2.0,9.0,4.5,2.0,0.4,-71
2015,4.0,2.0,0.4,4.0,-1.0,-0.0,-2.0,-0.4,0
2016,4.0,2.0,0.5,4.0,-1.0,-0.0,0.0,0.0,0
2017,4.0,2.0,0.4,4.0,-1.0,-0.0,2.0,0.4,0
2018,4.0,8.0,2.0,4.0,-1.0,-0.0,2.0,0.5,298
2019,4.0,4.0,1.0,4.0,-1.0,-0.0,2.0,0.5,-50
