Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,0.0,-7.0,-0.58,-5.0,0.0,0.0,-5.0,-0.42,0
2011,2.0,-19.0,-0.86,-21.0,-8.0,-0.0,-26.0,-1.18,-171
2012,1.0,-36.0,-0.92,-34.0,-24.0,-0.0,-35.0,-0.9,-89
2013,4.0,-43.0,-0.79,-42.0,-67.0,-0.0,-42.0,-0.76,-19
2014,4.0,-42.0,-7.0,-38.0,-23.0,-0.0,-41.0,-6.83,2
2015,4.0,-54.0,-9.0,-36.0,-13.0,-0.0,-31.0,-5.17,-28
2016,4.0,-37.0,-37.0,-34.0,20.0,0.0,-36.0,-36.0,31
2017,4.0,-17.0,-17.0,-21.0,-1.0,-0.0,-21.0,-21.0,54
2018,4.0,-19.0,-4.75,-13.0,-17.0,-0.0,-13.0,-3.25,-11
2019,3.0,-28.0,-0.85,-21.0,3.0,0.0,-24.0,-0.75,-47
