Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,55.0,-6.0,-0.77,-5.0,-5.0,-0.0,-5.0,-0.63,0
2012,64.0,-4.0,-0.44,-4.0,-3.0,-0.0,-6.0,-0.67,39
2013,44.0,-8.0,-0.8,-8.0,-6.0,-0.0,-3.0,-0.3,-134
2014,56.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,114
2015,52.0,-3.0,-0.23,-3.0,-7.0,-0.0,-10.0,-0.77,-298
