Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2014,84.0,4.0,0.04,8.0,0.0,0.0,2.0,0.03,0
2015,207.0,10.0,10.0,22.0,-122.0,-0.0,17.0,17.0,119
2016,259.0,7.0,0.21,20.0,-134.0,-0.0,15.0,0.45,-27
2017,336.0,28.0,0.58,52.0,-25.0,-0.0,46.0,0.98,262
2018,418.0,20.0,0.42,36.0,-79.0,-0.0,48.0,1.02,-27
2019,500.0,51.0,1.02,84.0,-56.0,-0.0,31.0,0.62,147
2020,539.0,50.0,1.0,86.0,-58.0,-0.0,43.0,0.86,-1
