Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,0.0,-14.0,-2.8,-14.0,-6.0,-0.0,-13.0,-2.6,0
2012,0.0,-13.0,-1.86,-14.0,-14.0,-0.0,-15.0,-2.14,7
2013,1.0,-21.0,-1.74,-22.0,-54.0,-0.0,-20.0,-1.67,-61
2014,3.0,-24.0,-1.52,-24.0,-31.0,-0.0,-25.0,-1.56,-14
2015,1.0,-25.0,-25.0,-24.0,-17.0,-0.0,-25.0,-25.0,-4
2016,2.0,-13.0,-132.31,-12.0,-1.0,-0.0,-18.0,0.0,47
2017,4.0,-12.0,-12.0,-12.0,-15.0,-0.0,-14.0,-14.0,7
2018,4.0,-16.0,-16.0,-16.0,-5.0,-0.0,-17.0,-17.0,-33
2019,4.0,-16.0,-16.0,-16.0,-1.0,-0.0,-18.0,-18.0,0
