Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2014,2148.0,92.0,1.08,841.0,2301.0,2.74,-53.0,-0.62,0
2015,2219.0,18.0,0.14,506.0,2283.0,4.51,157.0,1.29,-80
2016,2349.0,15.0,0.13,490.0,2205.0,4.5,191.0,1.55,-16
2017,2445.0,138.0,1.1,578.0,2107.0,3.65,200.0,1.61,819
2018,2549.0,74.0,0.56,500.0,2038.0,4.08,221.0,1.74,-46
2019,2528.0,37.0,0.27,506.0,1992.0,3.94,223.0,1.74,-50
