Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,61.0,3.0,0.04,3.0,0.0,0.0,-1.0,-0.02,0
2011,63.0,5.0,0.05,-1.0,-105.0,-0.0,14.0,0.2,66
2012,33.0,-18.0,0.14,-12.0,-92.0,-0.0,-4.0,0.04,-459
2013,21.0,-5.0,-5.0,-36.0,-111.0,-0.0,-21.0,-21.0,72
2014,29.0,-28.0,-28.0,-25.0,-90.0,-0.0,-20.0,-20.0,-461
2015,30.0,-13.0,-13.0,-21.0,-79.0,-0.0,-19.0,-19.0,53
2016,1.0,-21.0,-21.0,-19.0,-76.0,-0.0,-19.0,-19.0,-61
2017,2.0,-23.0,-23.0,-26.0,-66.0,-0.0,-29.0,-29.0,-9
2018,4.0,-34.0,-34.0,-36.0,-35.0,-0.0,-30.0,-30.0,-47
2019,64.0,-28.0,-0.33,-24.0,-20.0,-0.0,-21.0,-0.27,17
