Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,68.0,15.0,15.0,15.0,116.0,7.73,18.0,18.0,0
2012,73.0,21.0,1.73,23.0,110.0,4.78,18.0,1.5,39
2013,75.0,18.0,1.48,19.0,123.0,6.47,20.0,1.67,-14
2014,76.0,14.0,1.26,13.0,125.0,9.62,18.0,1.64,-22
2015,78.0,14.0,1.54,9.0,196.0,21.78,23.0,2.56,0
2016,80.0,10.0,1.24,4.0,210.0,52.5,19.0,2.38,-28
2017,79.0,3.0,3.0,-6.0,211.0,0.0,23.0,23.0,-70
2018,72.0,1.0,0.2,-8.0,163.0,0.0,21.0,4.2,-66
2019,59.0,-3.0,-0.43,-15.0,252.0,0.0,10.0,1.43,-397
2020,50.0,-1.0,-0.15,-12.0,104.0,0.0,1.0,0.14,66
