Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2018,159.0,-1.0,-0.03,11.0,17.0,1.55,-5.0,-0.15,0
2019,482.0,-73.0,-2.2,-24.0,7.0,0.0,18.0,0.55,-7273
