Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,2.0,-2.0,-0.12,-1.0,0.0,0.0,-2.0,-0.12,0
2011,4.0,-4.0,-0.24,-4.0,-3.0,-0.0,-8.0,-0.44,-101
2012,4.0,-4.0,-0.2,-4.0,-13.0,-0.0,-8.0,-0.4,0
2013,4.0,-5.0,-0.24,-5.0,-10.0,-0.0,-8.0,-0.36,-25
2014,4.0,-4.0,-0.16,-4.0,-8.0,-0.0,-8.0,-0.35,19
2015,4.0,-4.0,-0.16,-4.0,-6.0,-0.0,-8.0,-0.35,0
2016,4.0,-4.0,-0.16,-4.0,-2.0,-0.0,-6.0,-0.26,0
2017,4.0,-4.0,-0.16,-4.0,-1.0,-0.0,-8.0,-0.33,0
2018,4.0,-4.0,-0.12,-4.0,-2.0,-0.0,-8.0,-0.31,0
2019,4.0,-4.0,-0.12,-4.0,-6.0,-0.0,-8.0,-0.28,0
