Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,155.0,0.0,0.0,2.0,0.0,0.0,2.0,0.22,0
2011,306.0,7.0,0.7,17.0,31.0,1.82,7.0,0.7,692
2012,435.0,27.0,2.7,29.0,48.0,1.66,13.0,1.3,249
2013,593.0,23.0,1.44,46.0,54.0,1.17,15.0,0.94,-14
2014,734.0,29.0,1.82,59.0,100.0,1.69,40.0,2.5,24
2015,918.0,41.0,1.78,85.0,202.0,2.38,61.0,2.65,39
2016,1220.0,53.0,2.42,112.0,265.0,2.37,82.0,3.73,28
2017,1634.0,84.0,3.51,154.0,351.0,2.28,80.0,3.33,57
2018,2261.0,117.0,4.86,238.0,623.0,2.62,172.0,7.17,38
2019,2318.0,94.0,4.07,224.0,559.0,2.5,175.0,7.61,-19
