Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2017,105.0,-25.0,-5.0,-21.0,0.0,0.0,-5.0,-1.0,0
2018,270.0,-74.0,-1.93,-60.0,-142.0,-0.0,-16.0,-0.42,-204
2019,763.0,-49.0,-0.65,-38.0,-462.0,-0.0,13.0,0.18,34
