Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,3.0,-45.0,-0.55,-4.0,0.0,0.0,-2.0,-0.03,0
2011,3.0,6.0,6.0,-23.0,-22.0,-0.0,-18.0,-18.0,113
2012,3.0,-27.0,-27.0,-25.0,-1.0,-0.0,-26.0,-26.0,-549
2013,3.0,-41.0,-41.0,-35.0,-5.0,-0.0,-38.0,-38.0,-51
2014,6.0,-33.0,-33.0,-25.0,28.0,0.0,-31.0,-31.0,19
2015,2.0,-26.0,-26.0,-16.0,54.0,0.0,-18.0,-18.0,21
2016,4.0,-13.0,-13.0,-5.0,59.0,0.0,4.0,4.0,49
2017,4.0,75.0,15.0,-11.0,-1.0,-0.0,57.0,11.4,677
2018,4.0,-14.0,-14.0,-9.0,-3.0,-0.0,2.0,2.0,-118
2019,4.0,-9.0,-0.63,-9.0,0.0,0.0,-8.0,-0.57,35
