Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,348.0,12.0,0.41,0.0,0.0,0.0,0.0,0.0,0
2011,1709.0,59.0,2.03,107.0,-5.0,-0.0,37.0,1.28,391
2012,2043.0,65.0,2.25,128.0,-11.0,-0.0,38.0,1.31,10
2013,2298.0,82.0,2.83,149.0,-49.0,-0.0,61.0,2.1,26
2014,2516.0,91.0,3.13,164.0,-45.0,-0.0,21.0,0.72,10
2015,2802.0,87.0,3.0,174.0,-57.0,-0.0,22.0,0.76,-4
2016,2903.0,86.0,2.96,174.0,-89.0,-0.0,63.0,2.17,-1
2017,2995.0,88.0,2.93,182.0,-51.0,-0.0,-12.0,-0.4,2
2018,3165.0,73.0,2.43,177.0,-19.0,-0.0,23.0,0.77,-17
2019,3222.0,71.0,3.92,166.0,-23.0,-0.0,31.0,1.72,-2
2020,3306.0,78.0,3.34,178.0,-30.0,-0.0,35.0,1.17,9
