Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,16.0,4.0,1.34,2.0,0.0,0.0,3.0,1.0,0
2011,35.0,10.0,3.34,12.0,77.0,6.42,15.0,5.0,149
2012,39.0,12.0,4.0,14.0,97.0,6.93,11.0,3.67,19
2013,48.0,12.0,3.0,18.0,74.0,4.11,16.0,4.0,0
2014,54.0,12.0,3.0,21.0,92.0,4.38,16.0,4.0,0
2015,52.0,12.0,2.4,21.0,115.0,5.48,13.0,2.6,0
2016,52.0,11.0,2.75,20.0,72.0,3.6,13.0,3.25,-8
2017,53.0,9.0,2.25,19.0,145.0,7.63,15.0,3.75,-18
2018,56.0,13.0,3.25,19.0,281.0,14.79,15.0,3.75,44
2019,59.0,13.0,1.84,20.0,141.0,7.05,15.0,2.14,0
