Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2014,116.0,2.0,0.06,8.0,31.0,3.88,-14.0,-0.47,0
2015,189.0,3.0,0.23,16.0,-70.0,-0.0,10.0,0.77,49
2016,267.0,20.0,0.86,42.0,-73.0,-0.0,-1.0,-0.04,564
2017,357.0,7.0,0.28,182.0,-84.0,-0.0,9.0,0.36,-65
2018,458.0,19.0,0.64,61.0,-86.0,-0.0,-2.0,-0.07,171
2019,592.0,23.0,0.71,106.0,-73.0,-0.0,-16.0,-0.5,20
2020,608.0,19.0,0.6,104.0,-53.0,-0.0,-21.0,-0.62,-17
