Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,10.0,2.0,0.66,1.0,0.0,0.0,1.0,0.33,0
2011,22.0,4.0,1.32,3.0,64.0,21.33,1.0,0.33,99
2012,23.0,4.0,1.0,7.0,55.0,7.86,0.0,0.0,0
2013,24.0,4.0,0.8,8.0,68.0,8.5,10.0,2.0,0
2014,30.0,4.0,0.68,9.0,49.0,5.44,5.0,0.83,0
2015,32.0,4.0,0.68,12.0,50.0,4.17,9.0,1.5,0
2016,33.0,4.0,0.68,12.0,46.0,3.83,1.0,0.17,0
2017,37.0,4.0,0.56,12.0,34.0,2.83,12.0,1.71,0
2018,44.0,9.0,1.26,15.0,29.0,1.93,16.0,2.29,124
2019,58.0,13.0,1.84,33.0,34.0,1.03,1.0,0.14,44
