Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,63.0,2.0,0.14,6.0,20.0,3.33,0.0,0.0,0
2011,131.0,3.0,0.24,15.0,18.0,1.2,2.0,0.17,49
2012,111.0,-6.0,0.41,18.0,20.0,1.11,3.0,-0.2,-299
2013,131.0,8.0,0.35,18.0,26.0,1.44,4.0,0.18,233
2014,136.0,11.0,0.45,19.0,17.0,0.89,15.0,0.63,37
2015,157.0,10.0,0.44,16.0,21.0,1.31,10.0,0.45,-9
2016,169.0,10.0,0.34,18.0,24.0,1.33,9.0,0.32,0
2017,174.0,13.0,0.65,17.0,21.0,1.24,7.0,0.35,29
2018,173.0,19.0,0.32,16.0,-2.0,-0.0,1.0,0.02,46
2019,179.0,6.0,0.42,11.0,-4.0,-0.0,10.0,0.71,-68
2020,184.0,6.0,0.42,13.0,-6.0,-0.0,12.0,0.86,0
