Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,43.0,3.0,0.33,0.0,0.0,0.0,0.0,0.0,0
2011,244.0,20.0,2.22,38.0,-67.0,-0.0,11.0,1.22,423
2012,79.0,-26.0,-2.89,-29.0,-46.0,-0.0,-15.0,-1.67,-218
2013,33.0,-20.0,-2.21,-16.0,-37.0,-0.0,-11.0,-1.22,23
2014,54.0,-13.0,-1.44,-8.0,-27.0,-0.0,-12.0,-1.33,36
2015,104.0,-5.0,-0.41,-9.0,-16.0,-0.0,-12.0,-1.0,66
2016,119.0,-7.0,-0.55,-2.0,-17.0,-0.0,-14.0,-1.08,-50
2017,162.0,7.0,0.53,11.0,-42.0,-0.0,8.0,0.62,233
2018,174.0,4.0,0.27,7.0,-50.0,-0.0,3.0,0.2,-37
2019,83.0,-4.0,-0.28,6.0,-46.0,-0.0,-5.0,-0.36,-159
2020,68.0,-9.0,-0.64,4.0,-44.0,-0.0,-2.0,-0.14,-167
