Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,2809.0,140.0,2.03,309.0,1903.0,6.16,238.0,3.45,0
2012,3111.0,171.0,2.49,359.0,2200.0,6.13,22.0,0.32,22
2013,3597.0,222.0,3.17,456.0,2633.0,5.77,13.0,0.19,29
2014,3646.0,199.0,2.84,453.0,3884.0,8.57,-179.0,-2.56,-10
2015,3996.0,187.0,2.66,448.0,4430.0,9.89,-79.0,-1.13,-6
2016,4127.0,145.0,2.12,427.0,4479.0,10.49,324.0,4.76,-22
2017,4058.0,133.0,1.95,411.0,4358.0,10.6,460.0,6.76,-8
