Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2013,26.0,9.0,0.82,0.0,0.0,0.0,0.0,0.0,0
2014,61.0,6.0,0.42,13.0,-7.0,-0.0,-3.0,-0.21,-33
2015,77.0,13.0,0.81,27.0,105.0,3.89,12.0,0.75,116
2016,79.0,14.0,0.87,29.0,46.0,1.59,15.0,0.94,7
