Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2013,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2014,4.0,2.0,0.0,2.0,-20.0,-0.0,-3.0,0.0,0
2015,4.0,4.0,2.0,4.0,-13.0,-0.0,2.0,1.0,99
2016,5.0,4.0,2.0,4.0,-3.0,-0.0,-2.0,-1.0,0
2017,7.0,4.0,2.0,4.0,17.0,4.25,0.0,0.0,0
2018,8.0,4.0,2.0,4.0,-12.0,-0.0,0.0,0.0,0
2019,7.0,4.0,2.0,4.0,14.0,3.5,0.0,0.0,0
