Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,16.0,2.0,0.12,1.0,0.0,0.0,0.0,0.0,0
2011,16.0,50.0,3.32,82.0,-23.0,-0.0,55.0,3.67,2387
2012,18.0,0.0,0.0,0.0,-20.0,0.0,-5.0,-0.38,-100
2013,26.0,4.0,0.32,4.0,-21.0,-0.0,0.0,0.0,39900
2014,25.0,2.0,0.16,2.0,-16.0,-0.0,-6.0,-0.5,-50
2015,26.0,4.0,0.32,4.0,-17.0,-0.0,-1.0,-0.08,99
2016,23.0,-4.0,-0.36,0.0,-12.0,0.0,-8.0,-0.73,-199
2017,24.0,0.0,0.0,0.0,-4.0,0.0,-2.0,-0.18,100
2018,32.0,4.0,0.32,4.0,-10.0,-0.0,3.0,0.25,39900
2019,20.0,-5.0,-0.45,-5.0,-7.0,-0.0,-10.0,-0.91,-224
