Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,4.0,4.0,0.16,4.0,1.0,0.25,-2.0,-0.09,0
2012,4.0,2.0,0.18,4.0,1.0,0.25,2.0,0.18,-50
2013,42.0,-4.0,-4.0,2.0,1.0,0.5,1.0,1.0,-299
2014,-43.0,-46.0,-46.0,-45.0,0.0,0.0,4.0,4.0,-1052
2015,46.0,-4.0,-4.0,-2.0,-4.0,-0.0,1.0,1.0,91
2016,59.0,-8.0,-8.0,-4.0,0.0,0.0,4.0,4.0,-100
2017,25.0,-10.0,-10.0,-9.0,2.0,0.0,-3.0,-3.0,-25
2018,15.0,0.0,0.0,-2.0,0.0,0.0,-1.0,-1.0,100
2019,11.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-100
2020,10.0,0.0,-1.88,0.0,0.0,0.0,-2.0,-0.13,-100
