Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,5.0,-5.0,-5.0,-8.0,0.0,0.0,-6.0,-6.0,0
2011,6.0,-14.0,-14.0,-14.0,-63.0,-0.0,-23.0,-23.0,-225
2012,18.0,-19.0,-19.0,-19.0,-74.0,-0.0,-44.0,-44.0,-38
2013,28.0,-30.0,-30.0,-30.0,-37.0,-0.0,-38.0,-38.0,-61
2014,24.0,-24.0,-24.0,-23.0,-45.0,-0.0,-18.0,-18.0,20
2015,17.0,-15.0,-15.0,-14.0,-53.0,-0.0,-1.0,-1.0,39
2016,-1.0,-1.0,-14.0,-1.0,-1.0,-0.0,-1.0,-1.0,100
2017,0.0,-11.0,-11.0,-14.0,-4.0,-0.0,-10.0,-10.0,-100099
2018,0.0,-11.0,-11.0,-10.0,-14.0,-0.0,-9.0,-9.0,0
2019,0.0,-14.0,-1.73,-14.0,-16.0,-0.0,-14.0,-1.75,-30
