Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,793.0,143.0,3.25,263.0,14.0,0.05,178.0,4.05,0
2011,905.0,183.0,3.98,277.0,194.0,0.7,175.0,3.8,27
2012,980.0,214.0,4.56,318.0,215.0,0.68,207.0,4.4,16
2013,1072.0,240.0,5.33,358.0,242.0,0.68,264.0,5.87,12
2014,1083.0,257.0,5.84,371.0,330.0,0.89,267.0,6.07,7
2015,795.0,113.0,2.7,186.0,408.0,2.19,197.0,4.69,-56
2016,593.0,62.0,1.44,111.0,202.0,1.82,121.0,2.81,-45
2017,657.0,81.0,1.85,135.0,212.0,1.57,105.0,2.39,30
2018,700.0,78.0,1.76,140.0,276.0,1.97,89.0,2.02,-3
2019,699.0,95.0,2.14,124.0,281.0,2.27,91.0,2.07,21
