Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2012,0.0,-1.0,0.0,-1.0,-1.0,-0.0,0.0,0.0,0
2013,-38.0,-44.0,-4.01,-32.0,798.0,0.0,35.0,3.18,-4344
2014,-13.0,-20.0,-1.81,-9.0,1105.0,0.0,14.0,1.27,54
2015,6.0,0.0,0.0,11.0,736.0,66.91,12.0,12.0,100
