Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,11.0,1.0,0.07,0.0,0.0,0.0,0.0,0.0,0
2011,46.0,2.0,0.14,4.0,5.0,1.25,-1.0,-0.07,98
2012,47.0,-4.0,-0.28,-1.0,8.0,0.0,-4.0,-0.29,-299
2013,41.0,-10.0,-0.71,-5.0,7.0,0.0,0.0,0.0,-150
2014,40.0,4.0,0.28,4.0,3.0,0.75,3.0,0.2,140
2015,38.0,-2.0,-0.12,2.0,3.0,1.5,-1.0,-0.06,-149
2016,42.0,2.0,0.12,4.0,4.0,1.0,-1.0,-0.06,200
2017,36.0,-1.0,-0.05,2.0,1.0,0.5,-4.0,-0.25,-149
2018,39.0,2.0,0.12,2.0,1.0,0.5,-2.0,-0.12,302
2019,43.0,-2.0,-0.1,4.0,3.0,0.75,-6.0,-0.35,-199
