Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,184.0,-7.0,-0.21,11.0,0.0,0.0,0.0,0.0,0
2010,1136.0,116.0,4.0,182.0,191.0,1.05,143.0,4.93,1759
2011,1189.0,116.0,3.52,178.0,199.0,1.12,118.0,3.58,0
2012,1061.0,1.0,4.16,88.0,1288.0,14.64,96.0,0.0,-99
2013,1701.0,78.0,3.25,306.0,1138.0,3.72,194.0,8.08,7622
2014,1937.0,95.0,3.4,325.0,1150.0,3.54,210.0,7.5,21
2015,1415.0,84.0,2.47,309.0,1089.0,3.52,295.0,8.68,-11
2016,1045.0,15.0,2.14,219.0,1187.0,5.42,126.0,18.0,-82
2017,1186.0,38.0,1.99,241.0,1270.0,5.27,139.0,7.32,153
2018,1342.0,77.0,2.2,277.0,1250.0,4.51,180.0,5.14,102
2019,1267.0,68.0,1.1,266.0,1225.0,4.61,197.0,3.18,-11
2020,1557.0,81.0,1.31,277.0,1283.0,4.63,198.0,3.19,19
