Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2018,490.0,-189.0,-2.86,-125.0,-135.0,-0.0,78.0,1.18,0
2019,1501.0,-322.0,-4.94,-140.0,-114.0,-0.0,60.0,0.92,-70
