Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,123.0,6.0,0.84,7.0,0.0,0.0,-27.0,-3.86,0
2011,157.0,-6.0,-6.0,-1.0,-50.0,-0.0,11.0,11.0,-199
2012,149.0,5.0,1.68,-6.0,-35.0,-0.0,-19.0,-6.33,183
2013,90.0,-7.0,-7.0,-7.0,-23.0,-0.0,-8.0,-8.0,-239
2014,86.0,-11.0,-11.0,-9.0,-16.0,-0.0,-5.0,-5.0,-57
2015,86.0,-7.0,-7.0,-2.0,-26.0,-0.0,3.0,3.0,36
2016,77.0,-10.0,-10.0,-8.0,-25.0,-0.0,-12.0,-12.0,-43
2017,78.0,-8.0,-8.0,-6.0,-24.0,-0.0,-4.0,-4.0,19
