Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,8.0,-2.0,-0.22,4.0,0.0,0.0,-4.0,-0.44,0
2012,9.0,-2.0,-0.22,2.0,0.0,0.0,0.0,0.0,0
2013,9.0,2.0,0.16,2.0,0.0,0.0,-2.0,-0.17,200
2014,10.0,-2.0,-0.14,2.0,1.0,0.5,-1.0,-0.07,-199
2015,12.0,0.0,0.0,0.0,0.0,0.0,-5.0,-0.36,100
2016,16.0,2.0,0.12,2.0,-1.0,-0.0,0.0,0.0,19900
2017,27.0,9.0,0.44,5.0,2.0,0.4,1.0,0.05,347
2018,31.0,2.0,0.08,3.0,1.0,0.33,-4.0,-0.15,-77
2019,31.0,-2.0,-0.08,2.0,2.0,1.0,-2.0,-0.08,-199
2020,31.0,-2.0,-0.08,1.0,1.0,1.0,2.0,0.07,0
