Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,55.0,6.0,0.38,6.0,0.0,0.0,2.0,0.13,0
2011,146.0,2.0,0.13,16.0,-38.0,-0.0,11.0,0.69,-66
2012,150.0,16.0,1.07,25.0,-61.0,-0.0,31.0,2.07,696
2013,169.0,-8.0,-0.54,2.0,-66.0,-0.0,11.0,0.73,-149
2014,151.0,11.0,0.79,18.0,-54.0,-0.0,-6.0,-0.43,237
2015,122.0,11.0,0.78,4.0,-30.0,-0.0,0.0,0.0,0
2016,111.0,6.0,0.46,10.0,-26.0,-0.0,4.0,0.31,-45
2017,104.0,3.0,0.25,5.0,-22.0,-0.0,-1.0,-0.08,-50
2018,110.0,5.0,0.4,9.0,-18.0,-0.0,2.0,0.17,66
2019,109.0,4.0,0.33,9.0,-19.0,-0.0,8.0,0.67,-20
