Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,24.0,6.0,0.54,5.0,0.0,0.0,0.0,0.0,0
2011,55.0,11.0,1.1,21.0,-3.0,-0.0,14.0,1.4,83
2012,56.0,12.0,1.2,23.0,-92.0,-0.0,12.0,1.2,8
2013,56.0,12.0,1.32,23.0,12.0,0.52,11.0,1.22,0
2014,56.0,12.0,1.32,21.0,12.0,0.57,8.0,0.89,0
2015,60.0,12.0,1.32,24.0,59.0,2.46,11.0,1.22,0
2016,60.0,15.0,1.65,26.0,63.0,2.42,15.0,1.67,24
2017,60.0,14.0,1.54,25.0,105.0,4.2,15.0,1.67,-6
2018,60.0,16.0,1.76,24.0,125.0,5.21,18.0,2.0,14
2019,64.0,21.0,2.31,30.0,122.0,4.07,16.0,1.78,31
