Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,41.0,-6.0,-0.06,5.0,0.0,0.0,4.0,0.04,0
2011,135.0,40.0,0.4,36.0,17.0,0.47,6.0,0.06,921
2012,254.0,33.0,0.3,78.0,64.0,0.82,7.0,0.06,-17
2013,315.0,50.0,0.45,103.0,88.0,0.85,46.0,0.41,49
2014,552.0,13.0,0.12,147.0,1058.0,7.2,72.0,0.66,-72
2015,982.0,148.0,1.2,377.0,700.0,1.86,271.0,2.17,963
2016,1115.0,181.0,1.46,410.0,612.0,1.49,93.0,0.74,22
2017,840.0,-24.0,-0.19,68.0,450.0,6.62,154.0,1.24,-112
2018,692.0,-400.0,-3.19,-301.0,596.0,0.0,-135.0,-1.08,-1635
2019,681.0,-226.0,-1.8,-115.0,699.0,0.0,-64.0,-0.51,43
