Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,21.0,2.0,0.5,1.0,0.0,0.0,0.0,0.0,0
2011,40.0,4.0,1.0,4.0,26.0,6.5,3.0,0.75,99
2012,40.0,4.0,1.0,7.0,10.0,1.43,4.0,1.0,0
2013,36.0,4.0,1.0,7.0,14.0,2.0,-2.0,-0.5,0
2014,36.0,4.0,1.0,7.0,-1.0,-0.0,3.0,0.75,0
2015,37.0,4.0,1.0,6.0,-8.0,-0.0,3.0,0.75,0
2016,40.0,4.0,1.0,7.0,-3.0,-0.0,3.0,0.75,0
2017,43.0,1.0,0.25,4.0,74.0,18.5,5.0,1.25,-75
2018,45.0,4.0,0.8,8.0,68.0,8.5,6.0,1.2,296
2019,46.0,6.0,1.2,13.0,12.0,0.92,7.0,1.4,49
