Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,359.0,60.0,0.56,61.0,0.0,0.0,54.0,0.5,0
2010,621.0,80.0,0.74,197.0,45.0,0.23,131.0,1.2,33
2011,1299.0,33.0,0.31,298.0,415.0,1.39,46.0,0.43,-58
2012,1333.0,6.0,0.06,251.0,416.0,1.66,45.0,0.43,-81
2013,1238.0,-537.0,-5.27,-81.0,491.0,0.0,-20.0,-0.2,-9035
2014,1175.0,-70.0,-0.69,168.0,462.0,2.75,38.0,0.37,86
2015,1095.0,-41.0,-0.41,211.0,420.0,1.99,79.0,0.77,41
2016,959.0,8.0,0.07,191.0,390.0,2.04,42.0,0.39,119
