Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,2468.0,166.0,0.58,339.0,505.0,1.49,101.0,0.35,0
2011,3267.0,209.0,0.72,418.0,907.0,2.17,127.0,0.43,25
2012,4120.0,259.0,0.87,508.0,1058.0,2.08,118.0,0.4,23
2013,5060.0,309.0,1.03,615.0,1155.0,1.88,339.0,1.13,19
2014,6739.0,379.0,2.51,775.0,1731.0,2.23,250.0,1.66,22
2015,7190.0,422.0,4.18,833.0,1497.0,1.8,375.0,3.71,11
2016,8582.0,462.0,4.53,987.0,3114.0,3.16,428.0,4.2,9
2017,9734.0,528.0,5.13,1098.0,3124.0,2.85,340.0,3.3,14
2018,11874.0,481.0,4.6,1183.0,3978.0,3.36,544.0,5.23,-8
2019,12504.0,544.0,5.26,1242.0,3518.0,2.83,813.0,7.89,13
