Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,0.0,-18.0,-0.14,-20.0,0.0,0.0,-8.0,-0.07,0
2011,0.0,-60.0,-0.38,-62.0,-41.0,-0.0,-95.0,-0.65,-233
2012,6.0,-65.0,-0.22,-94.0,-71.0,-0.0,-48.0,-0.18,-8
2013,44.0,-146.0,0.0,-200.0,-25.0,-0.0,-45.0,0.0,-124
2014,43.0,-312.0,0.06,-416.0,-13.0,-0.0,-17.0,0.0,-113
2015,71.0,-20.0,0.04,-50.0,-23.0,-0.0,11.0,-0.02,93
2016,59.0,20.0,0.07,19.0,-45.0,-0.0,0.0,0.0,200
2017,66.0,-10.0,0.1,-17.0,-33.0,-0.0,-35.0,0.35,-149
2018,127.0,-43.0,0.09,-24.0,6.0,0.0,-78.0,0.18,-330
2019,115.0,-59.0,-0.14,-30.0,-23.0,-0.0,-65.0,-0.18,-37
