Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,8.0,2.0,0.5,1.0,0.0,0.0,0.0,0.0,0
2011,10.0,4.0,1.0,4.0,2.0,0.5,0.0,0.0,99
2012,10.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0
2013,12.0,4.0,1.0,4.0,5.0,1.25,-4.0,-1.0,0
2014,13.0,4.0,1.0,4.0,5.0,1.25,-2.0,-0.5,0
2015,16.0,4.0,1.0,4.0,1.0,0.25,0.0,0.0,0
2016,17.0,4.0,1.0,5.0,0.0,0.0,-2.0,-0.5,0
2017,19.0,4.0,1.0,4.0,-5.0,-0.0,0.0,0.0,0
2018,21.0,4.0,0.8,5.0,-1.0,-0.0,-2.0,-0.4,0
2019,22.0,4.0,1.0,4.0,-1.0,-0.0,-1.0,-0.25,0
