Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,12.0,18.0,0.7,4.0,0.0,0.0,4.0,0.15,0
2011,35.0,-3.0,-0.11,3.0,-38.0,-0.0,11.0,0.42,-116
2012,8.0,2.0,0.16,-5.0,-32.0,-0.0,7.0,0.54,166
2013,37.0,18.0,1.38,14.0,-75.0,-0.0,-14.0,-1.08,795
2014,53.0,-23.0,-1.77,-20.0,-72.0,-0.0,-5.0,-0.38,-227
2015,175.0,24.0,1.41,29.0,76.0,2.62,5.0,0.29,204
2016,402.0,14.0,0.64,45.0,136.0,3.02,9.0,0.41,-41
2017,508.0,1.0,0.04,57.0,882.0,15.47,-7.0,-0.29,-92
2018,424.0,-22.0,-0.81,150.0,854.0,5.69,29.0,1.07,-2278
2019,503.0,-38.0,-1.38,161.0,1027.0,6.38,6.0,0.22,-72
