Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,7.0,-2.0,-2.0,-1.0,0.0,0.0,-2.0,-2.0,0
2011,25.0,4.0,0.16,4.0,0.0,0.0,-4.0,-0.17,301
2012,26.0,0.0,0.0,2.0,8.0,4.0,-2.0,-0.08,-100
2013,31.0,-4.0,-0.12,2.0,9.0,4.5,0.0,0.0,-40099
2014,29.0,-1.0,-0.03,2.0,10.0,5.0,0.0,0.0,74
2015,24.0,-4.0,-0.12,2.0,10.0,5.0,-2.0,-0.06,-304
2016,18.0,-4.0,-0.12,-2.0,9.0,0.0,-6.0,-0.17,0
2017,13.0,4.0,0.11,-2.0,-1.0,-0.0,0.0,0.0,200
2018,10.0,-5.0,-0.1,-5.0,-2.0,-0.0,-6.0,-0.13,-224
2019,8.0,-5.0,-1.9,-5.0,-1.0,-0.0,-5.0,-2.5,0
