Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,0.0,-1.0,-0.09,-1.0,0.0,0.0,0.0,0.0,0
2011,1.0,-4.0,-0.32,-4.0,-2.0,-0.0,-6.0,-0.5,-304
2012,4.0,-4.0,-0.28,-4.0,0.0,0.0,-1.0,-0.08,0
2013,4.0,-10.0,-0.7,-6.0,4.0,0.0,-12.0,-0.86,-150
2014,0.0,-13.0,0.28,-8.0,3.0,0.0,-19.0,0.44,-30
2015,4.0,-41.0,0.13,-40.0,3.0,0.0,-5.0,0.02,-215
2016,4.0,-7.0,0.14,-7.0,-1.0,-0.0,-6.0,0.12,82
2017,4.0,-1.0,0.04,-1.0,9.0,0.0,-8.0,0.32,85
2018,4.0,-4.0,0.04,-4.0,5.0,0.0,-11.0,0.11,-304
2019,4.0,-9.0,-0.11,-6.0,20.0,0.0,-8.0,-0.11,-125
