Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,450.0,54.0,0.83,5.0,0.0,0.0,11.0,0.17,0
2011,1019.0,6.0,0.1,53.0,159.0,3.0,-17.0,-0.26,-88
2012,1042.0,24.0,0.36,57.0,182.0,3.19,10.0,0.15,299
2013,996.0,-9.0,-0.14,17.0,182.0,10.71,1.0,0.02,-137
2014,1100.0,11.0,0.16,50.0,75.0,1.5,17.0,0.26,222
2015,1143.0,-22.0,-0.31,34.0,480.0,14.12,3.0,0.04,-299
2016,1345.0,-49.0,-0.59,13.0,431.0,33.15,-19.0,-0.22,-122
2017,1278.0,-134.0,-1.65,-103.0,458.0,0.0,-6.0,-0.07,-173
2018,1259.0,-108.0,-1.22,-46.0,506.0,0.0,-41.0,-0.47,19
2019,1252.0,-79.0,-0.86,-4.0,447.0,0.0,-48.0,-0.53,26
