Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,6.0,2.0,0.5,1.0,0.0,0.0,-3.0,-0.75,0
2011,12.0,4.0,1.0,4.0,-4.0,-0.0,0.0,0.0,99
2012,12.0,4.0,1.0,4.0,-5.0,-0.0,-9.0,-2.25,0
2013,12.0,4.0,1.0,4.0,-6.0,-0.0,13.0,3.25,0
2014,13.0,4.0,0.8,4.0,2.0,0.5,-1.0,-0.2,0
2015,16.0,4.0,0.8,4.0,-5.0,-0.0,4.0,0.8,0
2016,16.0,4.0,0.8,5.0,-8.0,-0.0,2.0,0.4,0
2017,16.0,4.0,0.8,7.0,-8.0,-0.0,2.0,0.4,0
2018,17.0,4.0,0.8,8.0,-6.0,-0.0,4.0,0.8,0
2019,19.0,5.0,1.0,8.0,-9.0,-0.0,1.0,0.2,24
