Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,28.0,4.0,2.0,5.0,-10.0,-0.0,2.0,1.0,0
2012,30.0,4.0,2.0,4.0,-14.0,-0.0,1.0,0.5,0
2013,32.0,5.0,2.5,6.0,-12.0,-0.0,0.0,0.0,24
2014,25.0,2.0,1.0,2.0,-13.0,-0.0,1.0,0.5,-60
2015,24.0,4.0,2.0,4.0,-12.0,-0.0,-4.0,-2.0,99
2016,26.0,4.0,2.0,4.0,-15.0,-0.0,1.0,0.5,0
2017,21.0,4.0,2.0,4.0,-19.0,-0.0,1.0,0.5,0
2018,30.0,4.0,2.0,5.0,-15.0,-0.0,-4.0,-2.0,0
2019,35.0,4.0,2.0,4.0,-6.0,-0.0,-4.0,-2.0,0
2020,32.0,4.0,2.0,4.0,-11.0,-0.0,1.0,0.5,0
