Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,31.0,2.0,0.26,3.0,0.0,0.0,2.0,0.25,0
2011,63.0,11.0,1.38,18.0,-25.0,-0.0,19.0,2.38,447
2012,71.0,8.0,1.01,19.0,-107.0,-0.0,12.0,1.5,-27
2013,72.0,7.0,0.77,19.0,122.0,6.42,28.0,3.11,-12
2014,87.0,13.0,1.08,28.0,131.0,4.68,21.0,1.75,85
2015,106.0,19.0,1.26,36.0,112.0,3.11,24.0,1.6,46
2016,123.0,25.0,1.57,45.0,86.0,1.91,36.0,2.25,31
2017,144.0,34.0,2.0,57.0,116.0,2.04,50.0,2.94,35
2018,157.0,41.0,2.26,62.0,186.0,3.0,59.0,3.28,20
2019,173.0,46.0,2.4,69.0,310.0,4.49,81.0,4.26,12
