Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,17.0,-2.0,-0.08,-2.0,0.0,0.0,0.0,0.0,0
2011,20.0,-5.0,-0.2,-3.0,0.0,0.0,-5.0,-0.21,-151
2012,21.0,-5.0,-1.25,-5.0,2.0,0.0,-9.0,-2.25,0
2013,8.0,-2.0,0.02,-4.0,3.0,0.0,-8.0,0.08,59
2014,20.0,-7.0,0.15,2.0,-5.0,-0.0,-3.0,0.07,-251
2015,63.0,8.0,0.88,8.0,-34.0,-0.0,0.0,0.0,214
2016,30.0,-14.0,0.8,-14.0,-16.0,-0.0,-19.0,1.12,-274
2017,19.0,-9.0,0.9,-8.0,-10.0,-0.0,-8.0,0.8,35
2018,17.0,-6.0,0.84,-6.0,-4.0,-0.0,-4.0,0.57,33
2019,11.0,-6.0,-0.48,-6.0,1.0,0.0,-10.0,-0.83,0
