Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,27.0,2.0,0.66,1.0,0.0,0.0,0.0,0.0,0
2011,53.0,4.0,1.32,4.0,9.0,2.25,2.0,0.67,99
2012,58.0,6.0,1.99,4.0,9.0,2.25,-2.0,-0.67,49
2013,74.0,4.0,1.32,5.0,6.0,1.2,-1.0,-0.33,-33
2014,72.0,4.0,1.32,5.0,19.0,3.8,4.0,1.33,0
2015,58.0,4.0,1.32,4.0,14.0,3.5,1.0,0.33,0
2016,55.0,7.0,2.33,-4.0,-1.0,-0.0,-2.0,-0.67,74
2017,57.0,0.0,0.0,4.0,1.0,0.25,0.0,0.0,-100
2018,63.0,2.0,0.66,4.0,2.0,0.5,-3.0,-1.0,19900
2019,56.0,4.0,1.33,9.0,4.0,0.44,1.0,0.33,99
