Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,51.0,-5.0,-0.15,-1.0,0.0,0.0,1.0,0.03,0
2011,123.0,-15.0,-0.43,-3.0,-52.0,-0.0,-9.0,-0.26,-200
2012,86.0,-29.0,-0.81,-17.0,-45.0,-0.0,-14.0,-0.39,-93
2013,29.0,-39.0,-1.04,-30.0,-25.0,-0.0,-23.0,-0.61,-34
2014,34.0,-17.0,-0.45,-12.0,-26.0,-0.0,0.0,0.0,56
2015,40.0,-7.0,-0.18,-3.0,-23.0,-0.0,-3.0,-0.08,58
2016,46.0,-8.0,-0.2,-4.0,-19.0,-0.0,-7.0,-0.18,-14
2017,47.0,-22.0,-0.48,-21.0,-30.0,-0.0,-11.0,-0.24,-175
2018,43.0,-9.0,-0.14,-9.0,-53.0,-0.0,-17.0,-0.33,59
2019,66.0,-11.0,-0.18,-7.0,-89.0,-0.0,-16.0,-0.29,-22
