Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,819.0,11.0,0.26,35.0,-19.0,-0.0,-19.0,-0.44,0
2012,811.0,4.0,0.09,24.0,-39.0,-0.0,48.0,1.14,-63
2013,837.0,-54.0,-1.29,-46.0,-28.0,-0.0,-10.0,-0.24,-1446
2014,862.0,-10.0,-0.25,5.0,-49.0,-0.0,19.0,0.45,81
2015,905.0,11.0,0.25,25.0,-44.0,-0.0,-3.0,-0.07,210
2016,954.0,4.0,0.09,23.0,-14.0,-0.0,-35.0,-0.81,-63
2017,965.0,-31.0,-0.73,-9.0,24.0,0.0,-40.0,-0.93,-873
2018,1004.0,-22.0,-0.5,7.0,29.0,4.14,-3.0,-0.07,29
2019,1005.0,-12.0,-2.0,17.0,23.0,1.35,6.0,1.0,45
2020,988.0,-19.0,-3.31,10.0,-1.0,-0.0,1.0,0.02,-58
