Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,30.0,2.0,0.34,1.0,0.0,0.0,0.0,0.0,0
2011,59.0,4.0,0.68,6.0,-23.0,-0.0,4.0,0.67,99
2012,40.0,-5.0,-0.83,-1.0,-18.0,-0.0,-4.0,-0.67,-224
2013,31.0,-6.0,-1.0,-4.0,-12.0,-0.0,-6.0,-1.0,-20
2014,44.0,-2.0,-0.34,2.0,-10.0,-0.0,-4.0,-0.67,66
2015,39.0,-3.0,-0.51,-2.0,-9.0,-0.0,-7.0,-1.17,-50
2016,65.0,11.0,1.58,6.0,-16.0,-0.0,7.0,1.0,467
2017,51.0,0.0,0.0,3.0,-12.0,-0.0,-7.0,-1.0,-100
2018,63.0,2.0,0.28,6.0,-14.0,-0.0,-1.0,-0.14,19900
2019,57.0,2.0,0.28,4.0,-13.0,-0.0,-2.0,-0.29,0
