Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2013,25.0,4.0,0.0,4.0,91.0,22.75,-2.0,0.0,0
2014,26.0,-4.0,-0.34,-5.0,80.0,0.0,-5.0,-0.42,-199
2015,32.0,4.0,0.32,6.0,68.0,11.33,5.0,0.42,200
2016,35.0,5.0,0.45,7.0,63.0,9.0,-4.0,-0.36,24
2017,37.0,5.0,0.5,9.0,99.0,11.0,4.0,0.4,0
2018,41.0,5.0,0.5,9.0,121.0,13.44,8.0,0.8,0
2019,43.0,8.0,0.88,10.0,99.0,9.9,8.0,0.89,59
