Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,239.0,5.0,0.1,5.0,0.0,0.0,1.0,0.02,0
2011,630.0,14.0,0.28,30.0,127.0,4.23,112.0,2.33,179
2012,787.0,36.0,0.74,55.0,48.0,0.87,0.0,0.0,156
2013,888.0,-9.0,-0.18,7.0,137.0,19.57,26.0,0.52,-124
2014,998.0,43.0,0.83,66.0,115.0,1.74,-25.0,-0.48,578
2015,1028.0,-34.0,-0.65,1.0,91.0,91.0,31.0,0.6,-179
2016,1089.0,5.0,0.09,36.0,96.0,2.67,0.0,0.0,114
2017,1134.0,17.0,0.32,48.0,98.0,2.04,7.0,0.13,239
2018,1119.0,-75.0,-1.41,-56.0,116.0,0.0,14.0,0.27,-540
2019,1157.0,-9.0,-0.14,19.0,115.0,6.05,10.0,0.19,87
