Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,9.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0
2011,17.0,4.0,2.0,4.0,34.0,8.5,0.0,0.0,66
2012,16.0,4.0,2.0,4.0,39.0,9.75,-2.0,-1.0,0
2013,18.0,4.0,2.0,4.0,45.0,11.25,0.0,0.0,0
2014,19.0,4.0,2.0,4.0,39.0,9.75,0.0,0.0,0
2015,20.0,4.0,1.32,4.0,30.0,7.5,-2.0,-0.67,0
