Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,248.0,11.0,0.24,7.0,0.0,0.0,5.0,0.11,0
2011,591.0,26.0,0.55,45.0,-219.0,-0.0,62.0,1.32,136
2012,651.0,82.0,1.75,59.0,-363.0,-0.0,225.0,4.79,215
2013,726.0,108.0,2.25,202.0,-354.0,-0.0,39.0,0.81,31
2014,788.0,31.0,0.65,82.0,-332.0,-0.0,77.0,1.6,-71
2015,880.0,30.0,0.63,92.0,-207.0,-0.0,51.0,1.06,-3
2016,990.0,43.0,0.91,109.0,-155.0,-0.0,98.0,2.09,43
2017,992.0,-17.0,-0.37,91.0,0.0,0.0,37.0,0.8,-139
2018,1013.0,-2.0,-0.04,84.0,41.0,0.49,71.0,1.61,88
2019,997.0,-17.0,-0.4,73.0,70.0,0.96,49.0,1.17,-754
