Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,18.0,2.0,0.5,2.0,0.0,0.0,1.0,0.25,0
2011,36.0,4.0,1.0,9.0,31.0,3.44,6.0,1.5,99
2012,39.0,7.0,1.75,12.0,30.0,2.5,7.0,1.75,74
2013,39.0,5.0,1.25,11.0,19.0,1.73,9.0,2.25,-28
2014,39.0,7.0,1.75,9.0,30.0,3.33,5.0,1.25,39
2015,44.0,5.0,1.25,11.0,20.0,1.82,3.0,0.75,-28
2016,45.0,7.0,1.75,10.0,37.0,3.7,6.0,1.5,39
2017,54.0,9.0,2.25,14.0,95.0,6.79,8.0,2.0,28
2018,61.0,14.0,3.5,18.0,11.0,0.61,19.0,4.75,55
2019,67.0,15.0,3.75,23.0,13.0,0.57,13.0,3.25,7
